flight_plan_id,operator_id,aircraft_id,aircraft_type,city,city_code,region,route_id,scenario,apply_time,planned_takeoff_time,planned_landing_time,planned_duration_min,planned_altitude_m,planned_distance_km,night_flight,payload_kg,approval_status,preflight_risk_score,preflight_risk_level,data_nature,source_basis
FP003729,OP0363,UAV00432,多旋翼无人机,上海,310000,华东,RT_310000_004,应急救援,2026-05-10 09:58:00,2026-05-10 20:58:00,2026-05-10 21:06:00,8,64,24.37,True,2.59,通过,64.03,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003730,OP0069,UAV01613,多旋翼无人机,北京,110000,华北,RT_110000_042,医疗物资运输,2026-05-08 18:14:00,2026-05-09 01:14:00,2026-05-09 01:36:00,22,117,35.58,True,1.89,通过,52.73,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003731,OP0506,UAV02184,多旋翼无人机,青岛,370200,华东,RT_370200_049,园区低空运营,2026-04-21 07:55:00,2026-04-21 14:55:00,2026-04-21 15:24:00,29,168,4.5,False,1.93,通过,14.24,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003732,OP0185,UAV01340,多旋翼无人机,上海,310000,华东,RT_310000_028,电力巡检,2026-01-03 02:59:00,2026-01-04 05:59:00,2026-01-04 06:29:00,30,105,43.46,True,0.34,驳回,4.31,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003733,OP0529,UAV00589,复合翼无人机,苏州,320500,华东,RT_320500_004,医疗物资运输,2026-05-22 17:24:00,2026-05-22 22:24:00,2026-05-22 22:48:00,24,97,24.05,True,7.45,通过,16.92,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003734,OP0054,UAV02105,多旋翼无人机,郑州,410100,中南,RT_410100_004,城市治理巡检,2026-02-23 06:42:00,2026-02-24 10:42:00,2026-02-24 11:00:00,18,104,22.84,False,1.26,通过,9.97,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003735,OP0139,UAV00794,多旋翼无人机,成都,510100,西南,RT_510100_021,电力巡检,2026-06-27 14:49:00,2026-06-27 17:49:00,2026-06-27 18:38:00,49,138,18.91,False,4.47,通过,16.08,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003736,OP0241,UAV02389,复合翼无人机,成都,510100,西南,RT_510100_018,交通巡查,2026-04-02 11:23:00,2026-04-02 20:23:00,2026-04-02 20:43:00,20,73,28.28,True,6.15,通过,40.88,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003737,OP0360,UAV00073,复合翼无人机,重庆,500000,西南,RT_500000_010,医疗物资运输,2026-04-02 13:02:00,2026-04-03 05:02:00,2026-04-03 05:10:00,8,102,10.21,True,8.68,通过,36.43,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003738,OP0117,UAV01895,多旋翼无人机,深圳,440300,中南,RT_440300_007,园区低空运营,2026-06-21 21:40:00,2026-06-22 18:40:00,2026-06-22 18:50:00,10,102,19.78,False,3.01,通过,48.99,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003739,OP0507,UAV00221,多旋翼无人机,广州,440100,中南,RT_440100_051,医疗物资运输,2026-02-16 13:42:00,2026-02-17 06:42:00,2026-02-17 07:07:00,25,103,31.91,False,1.65,通过,38.04,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003740,OP0466,UAV01456,多旋翼无人机,杭州,330100,华东,RT_330100_044,电力巡检,2026-03-12 09:11:00,2026-03-13 12:11:00,2026-03-13 12:28:00,17,58,54.23,False,4.33,驳回,10.92,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003741,OP0261,UAV00815,直升机,东莞,441900,中南,RT_441900_034,低空物流配送,2026-04-29 13:56:00,2026-04-29 20:56:00,2026-04-29 21:25:00,29,165,24.62,True,56.45,通过,21.64,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003742,OP0605,UAV01579,多旋翼无人机,北京,110000,华北,RT_110000_027,低空物流配送,2026-02-22 11:06:00,2026-02-22 20:06:00,2026-02-22 20:23:00,17,152,23.02,True,3.31,通过,6.45,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003743,OP0123,UAV00110,多旋翼无人机,北京,110000,华北,RT_110000_005,交通巡查,2026-04-19 12:31:00,2026-04-20 00:31:00,2026-04-20 00:47:00,16,183,17.42,True,4.83,需补充材料,12.49,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003744,OP0533,UAV02048,多旋翼无人机,重庆,500000,西南,RT_500000_001,电力巡检,2026-02-23 23:16:00,2026-02-24 14:16:00,2026-02-24 14:24:00,8,74,28.0,False,4.47,通过,33.64,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003745,OP0636,UAV00543,eVTOL,苏州,320500,华东,RT_320500_037,应急救援,2026-05-28 11:02:00,2026-05-29 05:02:00,2026-05-29 05:32:00,30,36,18.59,True,120.43,通过,28.15,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003746,OP0237,UAV01192,多旋翼无人机,南京,320100,华东,RT_320100_009,文旅观光,2026-04-10 18:30:00,2026-04-11 20:30:00,2026-04-11 20:47:00,17,81,8.23,True,2.0,通过,38.34,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003747,OP0534,UAV02070,多旋翼无人机,西安,610100,西北,RT_610100_014,园区低空运营,2026-05-15 22:37:00,2026-05-16 13:37:00,2026-05-16 13:45:00,8,62,57.75,False,3.66,通过,45.5,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003748,OP0538,UAV01721,多旋翼无人机,广州,440100,中南,RT_440100_009,城市治理巡检,2026-04-09 06:36:00,2026-04-10 04:36:00,2026-04-10 05:15:00,39,108,11.51,True,1.78,通过,45.71,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003749,OP0438,UAV02403,复合翼无人机,北京,110000,华北,RT_110000_016,城市治理巡检,2026-05-28 04:18:00,2026-05-29 04:18:00,2026-05-29 04:50:00,32,68,35.14,True,8.88,通过,68.92,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003750,OP0459,UAV00387,多旋翼无人机,苏州,320500,华东,RT_320500_044,低空物流配送,2026-01-10 18:14:00,2026-01-11 19:14:00,2026-01-11 19:34:00,20,150,12.49,False,1.87,通过,71.39,高,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003751,OP0625,UAV01007,多旋翼无人机,青岛,370200,华东,RT_370200_059,交通巡查,2026-05-22 21:27:00,2026-05-23 14:27:00,2026-05-23 15:08:00,41,68,56.53,False,2.4,通过,12.46,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003752,OP0159,UAV01124,系留无人机,北京,110000,华北,RT_110000_004,文旅观光,2026-03-09 00:13:00,2026-03-10 11:13:00,2026-03-10 12:09:00,56,129,38.19,False,0.37,通过,19.89,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003753,OP0562,UAV01008,多旋翼无人机,上海,310000,华东,RT_310000_045,城市治理巡检,2026-03-28 01:16:00,2026-03-29 01:16:00,2026-03-29 01:54:00,38,105,20.34,True,2.3,通过,37.45,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003754,OP0335,UAV01603,多旋翼无人机,青岛,370200,华东,RT_370200_014,电力巡检,2026-04-21 10:17:00,2026-04-22 16:17:00,2026-04-22 17:00:00,43,103,38.44,False,5.33,通过,17.46,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003755,OP0339,UAV02791,多旋翼无人机,广州,440100,中南,RT_440100_012,园区低空运营,2026-01-24 08:49:00,2026-01-25 01:49:00,2026-01-25 02:57:00,68,119,50.15,True,3.0,通过,39.61,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003756,OP0308,UAV01529,多旋翼无人机,广州,440100,中南,RT_440100_034,应急救援,2026-01-03 21:56:00,2026-01-05 09:56:00,2026-01-05 10:47:00,51,127,28.86,False,6.29,通过,12.09,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003757,OP0542,UAV01580,多旋翼无人机,广州,440100,中南,RT_440100_011,交通巡查,2026-02-26 16:28:00,2026-02-26 18:28:00,2026-02-26 18:49:00,21,81,58.2,False,3.26,待审,33.19,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003758,OP0460,UAV02661,固定翼无人机,成都,510100,西南,RT_510100_041,城市治理巡检,2026-06-04 09:59:00,2026-06-05 15:59:00,2026-06-05 16:40:00,41,108,41.44,False,2.73,通过,52.12,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003759,OP0577,UAV01526,多旋翼无人机,西安,610100,西北,RT_610100_016,应急救援,2026-03-17 17:12:00,2026-03-17 23:12:00,2026-03-17 23:42:00,30,61,28.06,True,2.84,通过,44.75,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003760,OP0039,UAV02370,多旋翼无人机,青岛,370200,华东,RT_370200_027,低空物流配送,2026-01-29 07:49:00,2026-01-30 16:49:00,2026-01-30 17:44:00,55,182,32.33,False,3.17,待审,56.35,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003761,OP0124,UAV02658,直升机,厦门,350200,华东,RT_350200_039,文旅观光,2026-02-05 13:55:00,2026-02-05 15:55:00,2026-02-05 16:28:00,33,42,33.29,False,62.52,通过,52.21,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003762,OP0615,UAV02426,固定翼无人机,合肥,340100,华东,RT_340100_047,电力巡检,2026-04-03 18:37:00,2026-04-04 08:37:00,2026-04-04 09:43:00,66,100,20.74,False,7.06,通过,14.4,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003763,OP0420,UAV00041,多旋翼无人机,重庆,500000,西南,RT_500000_023,电力巡检,2026-03-04 16:40:00,2026-03-06 03:40:00,2026-03-06 04:03:00,23,145,35.55,True,5.22,通过,38.67,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003764,OP0603,UAV00140,固定翼无人机,广州,440100,中南,RT_440100_056,城市治理巡检,2026-01-24 00:23:00,2026-01-25 06:23:00,2026-01-25 06:57:00,34,94,18.28,False,7.01,通过,14.26,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003765,OP0576,UAV02682,复合翼无人机,北京,110000,华北,RT_110000_060,文旅观光,2026-05-30 15:07:00,2026-05-31 02:07:00,2026-05-31 02:45:00,38,62,16.68,True,9.3,通过,9.27,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003766,OP0413,UAV02483,多旋翼无人机,西安,610100,西北,RT_610100_022,交通巡查,2026-03-21 08:50:00,2026-03-22 08:50:00,2026-03-22 09:38:00,48,86,40.44,False,3.72,待审,44.17,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003767,OP0147,UAV00872,多旋翼无人机,上海,310000,华东,RT_310000_038,电力巡检,2026-04-21 17:06:00,2026-04-22 23:06:00,2026-04-22 23:28:00,22,44,43.98,True,1.62,待审,31.83,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003768,OP0496,UAV01438,多旋翼无人机,深圳,440300,中南,RT_440300_055,园区低空运营,2026-02-26 12:07:00,2026-02-26 17:07:00,2026-02-26 17:54:00,47,100,15.8,False,0.47,通过,26.15,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003769,OP0117,UAV01892,多旋翼无人机,南通,320600,华东,RT_320600_005,园区低空运营,2026-01-21 18:50:00,2026-01-21 19:50:00,2026-01-21 21:20:00,90,95,21.28,False,0.87,通过,14.16,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003770,OP0224,UAV02365,多旋翼无人机,郑州,410100,中南,RT_410100_015,低空物流配送,2026-05-16 09:05:00,2026-05-17 00:05:00,2026-05-17 00:29:00,24,62,21.81,True,1.16,驳回,44.11,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003771,OP0306,UAV02795,多旋翼无人机,武汉,420100,中南,RT_420100_013,城市治理巡检,2026-01-01 15:44:00,2026-01-02 00:44:00,2026-01-02 01:08:00,24,90,38.15,True,3.72,通过,41.59,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003772,OP0357,UAV00522,多旋翼无人机,南通,320600,华东,RT_320600_036,园区低空运营,2026-01-30 23:14:00,2026-01-31 02:14:00,2026-01-31 02:46:00,32,76,44.34,True,5.18,通过,27.78,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003773,OP0316,UAV01225,eVTOL,合肥,340100,华东,RT_340100_018,应急救援,2026-04-07 01:54:00,2026-04-08 11:54:00,2026-04-08 12:18:00,24,104,41.5,False,119.78,驳回,42.17,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003774,OP0364,UAV00656,多旋翼无人机,南通,320600,华东,RT_320600_036,园区低空运营,2026-05-16 03:32:00,2026-05-17 15:32:00,2026-05-17 15:59:00,27,100,44.34,False,0.16,驳回,40.07,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003775,OP0134,UAV02795,多旋翼无人机,重庆,500000,西南,RT_500000_049,低空物流配送,2026-03-02 19:15:00,2026-03-04 01:15:00,2026-03-04 01:48:00,33,110,24.3,True,2.66,需补充材料,29.23,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003776,OP0459,UAV00764,多旋翼无人机,南京,320100,华东,RT_320100_054,应急救援,2026-05-20 08:02:00,2026-05-20 11:02:00,2026-05-20 11:10:00,8,54,8.04,False,2.9,通过,73.33,高,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003777,OP0302,UAV01532,多旋翼无人机,深圳,440300,中南,RT_440300_046,应急救援,2026-05-07 10:25:00,2026-05-08 08:25:00,2026-05-08 08:59:00,34,140,11.62,False,3.55,通过,38.08,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003778,OP0170,UAV02183,多旋翼无人机,上海,310000,华东,RT_310000_008,文旅观光,2026-03-27 23:28:00,2026-03-29 10:28:00,2026-03-29 10:43:00,15,66,37.93,False,2.79,驳回,70.51,高,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003779,OP0597,UAV02571,复合翼无人机,长沙,430100,中南,RT_430100_028,医疗物资运输,2026-02-15 11:53:00,2026-02-15 23:53:00,2026-02-16 00:47:00,54,43,23.33,True,9.76,通过,25.76,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003780,OP0177,UAV00623,多旋翼无人机,上海,310000,华东,RT_310000_043,医疗物资运输,2026-03-23 23:05:00,2026-03-25 05:05:00,2026-03-25 05:17:00,12,147,41.88,True,0.0,通过,66.03,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003781,OP0012,UAV00870,直升机,南通,320600,华东,RT_320600_039,应急救援,2026-05-25 02:07:00,2026-05-25 11:07:00,2026-05-25 11:28:00,21,104,29.91,False,58.46,通过,29.3,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003782,OP0456,UAV00089,多旋翼无人机,东莞,441900,中南,RT_441900_015,应急救援,2026-06-03 20:45:00,2026-06-04 16:45:00,2026-06-04 17:14:00,29,88,31.19,False,1.29,驳回,16.87,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003783,OP0131,UAV00709,复合翼无人机,广州,440100,中南,RT_440100_060,电力巡检,2026-01-02 10:05:00,2026-01-03 12:05:00,2026-01-03 12:35:00,30,126,58.61,False,6.33,通过,14.47,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003784,OP0138,UAV00750,多旋翼无人机,上海,310000,华东,RT_310000_004,应急救援,2026-01-18 09:18:00,2026-01-18 20:18:00,2026-01-18 20:42:00,24,48,24.37,True,1.29,通过,66.47,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003785,OP0575,UAV01135,复合翼无人机,海口,460100,中南,RT_460100_021,园区低空运营,2026-04-11 02:10:00,2026-04-12 05:10:00,2026-04-12 05:40:00,30,176,33.74,True,10.63,通过,31.04,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003786,OP0551,UAV01213,多旋翼无人机,上海,310000,华东,RT_310000_024,交通巡查,2026-02-02 02:19:00,2026-02-02 10:19:00,2026-02-02 10:55:00,36,64,6.54,False,4.7,待审,56.08,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003787,OP0356,UAV02648,多旋翼无人机,东莞,441900,中南,RT_441900_049,电力巡检,2026-03-11 17:52:00,2026-03-11 23:52:00,2026-03-12 00:46:00,54,138,39.66,True,2.07,通过,17.92,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003788,OP0492,UAV01118,多旋翼无人机,合肥,340100,华东,RT_340100_042,文旅观光,2026-05-19 22:07:00,2026-05-20 13:07:00,2026-05-20 13:54:00,47,145,18.84,False,0.0,通过,79.28,高,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003789,OP0629,UAV00439,多旋翼无人机,郑州,410100,中南,RT_410100_022,文旅观光,2026-04-24 10:17:00,2026-04-24 15:17:00,2026-04-24 15:55:00,38,97,21.42,False,4.8,通过,57.85,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003790,OP0568,UAV01584,多旋翼无人机,武汉,420100,中南,RT_420100_014,城市治理巡检,2026-05-26 20:23:00,2026-05-27 06:23:00,2026-05-27 07:38:00,75,130,1.08,False,0.0,待审,9.61,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003791,OP0305,UAV01925,多旋翼无人机,郑州,410100,中南,RT_410100_036,医疗物资运输,2026-02-19 22:59:00,2026-02-20 03:59:00,2026-02-20 04:34:00,35,151,39.42,True,2.82,通过,36.21,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003792,OP0583,UAV02696,多旋翼无人机,苏州,320500,华东,RT_320500_005,城市治理巡检,2026-06-05 06:30:00,2026-06-06 14:30:00,2026-06-06 14:39:00,9,75,43.05,False,3.17,通过,66.36,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003793,OP0316,UAV00288,多旋翼无人机,成都,510100,西南,RT_510100_017,交通巡查,2026-03-12 09:39:00,2026-03-12 10:39:00,2026-03-12 10:49:00,10,121,63.35,False,5.42,通过,50.69,中,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
FP003794,OP0608,UAV00505,多旋翼无人机,青岛,370200,华东,RT_370200_022,文旅观光,2026-04-09 16:28:00,2026-04-10 15:28:00,2026-04-10 16:15:00,47,107,30.09,False,3.55,通过,37.98,低,simulated_demo_sample,飞行计划为平台演示样本，非真实申报记录。
