grid_id,city,city_code,region,centroid_lat,centroid_lon,airspace_class,max_allowed_altitude_m,nearby_airport_distance_km,population_density_index,flight_density_index,sensor_coverage_score,communication_quality_score,weather_risk_score,computed_risk_score,computed_risk_level,no_fly_or_control_reason,data_nature,source_basis
420100_G0372,武汉,420100,中南,30.722796,114.285772,适飞空域,120,12.18,4385.2,12.49,0.899,0.81,0.604,24.9,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0373,武汉,420100,中南,30.730747,114.17546,管制空域,60,7.11,1591.03,8.35,0.364,0.862,0.207,62.29,高,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0374,武汉,420100,中南,30.49664,114.507872,适飞空域,120,4.39,339.82,18.94,0.977,0.812,0.506,15.99,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0375,武汉,420100,中南,30.816613,114.301243,管制空域,60,7.48,2813.96,20.72,0.727,0.965,0.169,50.97,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0376,武汉,420100,中南,30.478647,114.102232,管制空域,60,9.72,4319.49,5.49,0.818,0.708,0.053,55.68,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0377,武汉,420100,中南,30.77472,114.446175,适飞空域,120,28.12,1888.96,13.61,0.902,0.54,0.194,7.02,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0378,武汉,420100,中南,30.707261,114.434727,敏感目标保护区,50,53.97,1897.32,10.39,0.785,0.79,0.323,78.94,高,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0379,武汉,420100,中南,30.593888,114.442413,文旅体验区,120,6.04,1488.92,6.03,0.406,0.568,0.11,38.1,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0380,武汉,420100,中南,30.71383,114.608902,管制空域,60,23.66,904.4,13.75,0.683,0.831,0.412,38.2,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0381,武汉,420100,中南,30.432985,114.552579,适飞空域,120,4.45,1807.44,27.95,0.32,0.946,0.366,26.18,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0382,武汉,420100,中南,30.674287,114.056199,机场净空保护区,30,17.39,998.74,18.94,0.722,0.924,0.198,70.77,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0383,武汉,420100,中南,30.778362,114.242012,适飞空域,120,45.93,825.5,22.3,0.864,0.539,0.235,14.3,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0384,武汉,420100,中南,30.420568,113.988443,机场净空保护区,30,32.43,1722.5,15.03,0.8,0.528,0.285,56.51,中,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0385,武汉,420100,中南,30.410791,114.44307,机场净空保护区,30,58.62,1696.79,38.23,0.925,0.723,0.54,58.14,中,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0386,武汉,420100,中南,30.585253,113.994874,低空物流走廊,150,16.63,1581.55,8.45,0.929,0.857,0.13,19.29,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0387,武汉,420100,中南,30.862399,114.259307,敏感目标保护区,50,27.0,1317.77,34.67,0.843,0.636,0.196,49.97,中,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0388,武汉,420100,中南,30.73874,114.529418,适飞空域,120,23.11,952.26,12.49,0.442,0.617,0.449,21.76,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0389,武汉,420100,中南,30.706848,114.169336,低空物流走廊,150,5.58,1671.42,33.35,0.749,0.884,0.019,22.17,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0390,武汉,420100,中南,30.598047,114.530329,适飞空域,120,1.42,3305.48,38.34,0.916,0.947,0.335,39.65,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0391,武汉,420100,中南,30.75262,113.990439,机场净空保护区,30,17.28,1455.12,17.93,0.576,0.96,0.436,81.8,严重,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0392,武汉,420100,中南,30.813834,114.510556,禁飞区,0,37.39,543.11,14.65,0.752,0.754,0.202,90.02,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0393,武汉,420100,中南,30.832482,114.293836,管制空域,60,43.0,1827.95,4.46,0.626,0.811,0.062,46.19,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0394,武汉,420100,中南,30.658688,114.405081,管制空域,60,11.23,1238.7,7.22,0.828,0.567,0.536,63.23,高,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0395,武汉,420100,中南,30.630838,114.144304,适飞空域,120,35.63,911.8,13.15,0.777,0.83,0.056,0.0,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0396,武汉,420100,中南,30.416983,114.545437,适飞空域,120,2.85,2075.12,23.03,0.607,0.614,0.059,29.31,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0397,武汉,420100,中南,30.32407,114.263,敏感目标保护区,50,6.16,2676.64,17.09,0.764,0.828,0.159,75.13,高,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0398,武汉,420100,中南,30.584512,114.201652,适飞空域,120,15.8,728.59,1.89,0.759,0.91,0.116,15.9,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0399,武汉,420100,中南,30.573643,114.409532,适飞空域,120,69.51,351.78,2.44,0.698,0.351,0.161,9.11,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0400,武汉,420100,中南,30.429133,114.580955,适飞空域,120,5.13,1144.06,4.5,0.793,0.949,0.091,27.87,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0401,武汉,420100,中南,30.472001,114.614765,适飞空域,120,0.56,2793.35,3.07,0.674,0.804,0.29,29.28,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0402,武汉,420100,中南,30.797023,114.157539,文旅体验区,120,56.08,797.68,32.51,0.81,0.786,0.077,20.82,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0403,武汉,420100,中南,30.404587,114.117228,文旅体验区,120,21.4,1024.67,10.08,0.836,0.801,0.195,21.18,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0404,武汉,420100,中南,30.483323,114.203609,适飞空域,120,8.55,2167.95,0.72,0.554,0.697,0.324,18.32,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0405,武汉,420100,中南,30.408347,114.343604,适飞空域,120,2.2,1916.19,9.28,0.702,0.864,0.299,33.23,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0406,武汉,420100,中南,30.69384,114.176539,低空物流走廊,150,12.52,1374.55,6.88,0.566,0.81,0.362,22.52,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0407,武汉,420100,中南,30.690477,114.209363,管制空域,60,27.91,523.67,6.04,0.606,0.916,0.089,42.18,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0408,武汉,420100,中南,30.413457,114.09551,适飞空域,120,20.79,913.98,14.25,0.666,0.66,0.365,21.5,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0409,武汉,420100,中南,30.553887,114.247964,管制空域,60,4.28,1376.2,8.18,0.83,0.815,0.523,66.04,高,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0410,武汉,420100,中南,30.342137,114.394171,机场净空保护区,30,33.07,2423.96,4.65,0.723,0.81,0.288,60.92,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0411,武汉,420100,中南,30.544143,114.275496,适飞空域,120,25.54,2232.23,4.8,0.996,0.836,0.181,3.08,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0412,武汉,420100,中南,30.624857,114.570667,适飞空域,120,5.32,1596.26,11.61,0.952,0.684,0.417,25.51,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0413,武汉,420100,中南,30.376476,114.527822,适飞空域,120,44.27,1678.83,7.58,0.792,0.518,0.413,13.17,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0414,武汉,420100,中南,30.562827,114.173162,禁飞区,0,16.25,1077.59,17.94,0.654,0.52,0.155,87.06,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0415,武汉,420100,中南,30.83801,114.32992,适飞空域,120,3.17,2208.07,9.11,0.711,0.715,0.234,17.4,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0416,武汉,420100,中南,30.426699,114.566416,禁飞区,0,9.35,1914.76,18.65,0.652,0.935,0.154,91.66,严重,机场/党政机关/军事/重大活动等禁飞范围演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0417,武汉,420100,中南,30.358319,114.224701,适飞空域,120,4.17,238.33,32.89,0.622,0.86,0.232,20.44,低,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0418,武汉,420100,中南,30.453067,114.327826,管制空域,60,11.82,399.57,20.79,0.491,0.981,0.263,53.09,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0419,武汉,420100,中南,30.725931,114.067382,敏感目标保护区,50,59.79,5823.73,10.56,0.918,0.919,0.405,77.34,高,学校/医院/人群密集区/敏感设施演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0420,武汉,420100,中南,30.71738,114.346026,机场净空保护区,30,9.03,2224.79,5.31,0.778,0.924,0.222,77.56,高,机场净空保护区演示值,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
420100_G0421,武汉,420100,中南,30.417731,114.432031,适飞空域,120,2.21,1220.94,2.82,0.821,0.725,0.405,35.37,中,,simulated_demo_sample,由城市中心参考点、空域类型、风险规则随机生成；用于平台原型/热力图演示，非真实空域划设。
