route_id,city,city_code,region,scenario,origin_vertiport_id,destination_vertiport_id,route_distance_km,planned_altitude_m,corridor_width_m,daily_planned_sorties,route_status,risk_control_requirement,data_nature,source_basis
RT_440300_060,深圳,440300,中南,电力巡检,VP_440300_013,VP_440300_011,40.98,100,150,21,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_001,珠海,440400,中南,电力巡检,VP_440400_034,VP_440400_044,14.24,80,120,34,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_002,珠海,440400,中南,园区低空运营,VP_440400_038,VP_440400_032,21.86,80,80,15,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_003,珠海,440400,中南,低空物流配送,VP_440400_026,VP_440400_023,43.95,100,150,9,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_004,珠海,440400,中南,文旅观光,VP_440400_030,VP_440400_004,68.25,100,80,6,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_005,珠海,440400,中南,城市治理巡检,VP_440400_029,VP_440400_006,55.07,80,100,23,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_006,珠海,440400,中南,医疗物资运输,VP_440400_019,VP_440400_043,21.11,80,80,5,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_007,珠海,440400,中南,园区低空运营,VP_440400_036,VP_440400_031,66.01,100,150,34,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_008,珠海,440400,中南,电力巡检,VP_440400_008,VP_440400_039,22.26,120,60,17,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_009,珠海,440400,中南,应急救援,VP_440400_033,VP_440400_027,10.73,100,60,6,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_010,珠海,440400,中南,应急救援,VP_440400_011,VP_440400_038,41.51,60,60,15,暂停,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_011,珠海,440400,中南,医疗物资运输,VP_440400_026,VP_440400_006,42.3,120,120,10,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_012,珠海,440400,中南,电力巡检,VP_440400_007,VP_440400_015,15.23,80,60,3,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_013,珠海,440400,中南,低空物流配送,VP_440400_029,VP_440400_033,32.93,100,120,19,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_014,珠海,440400,中南,电力巡检,VP_440400_015,VP_440400_018,26.65,100,100,37,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_015,珠海,440400,中南,应急救援,VP_440400_013,VP_440400_016,19.33,80,120,20,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_016,珠海,440400,中南,文旅观光,VP_440400_041,VP_440400_008,50.43,150,80,26,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_017,珠海,440400,中南,应急救援,VP_440400_003,VP_440400_039,24.46,80,120,4,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_018,珠海,440400,中南,电力巡检,VP_440400_012,VP_440400_037,48.53,120,60,8,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_019,珠海,440400,中南,文旅观光,VP_440400_040,VP_440400_019,59.93,60,120,9,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_020,珠海,440400,中南,园区低空运营,VP_440400_009,VP_440400_040,17.35,60,100,23,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_021,珠海,440400,中南,医疗物资运输,VP_440400_040,VP_440400_042,59.87,120,150,9,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_022,珠海,440400,中南,交通巡查,VP_440400_010,VP_440400_008,21.93,100,150,23,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_023,珠海,440400,中南,医疗物资运输,VP_440400_007,VP_440400_018,14.18,100,120,4,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_024,珠海,440400,中南,交通巡查,VP_440400_036,VP_440400_042,53.03,150,60,10,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_025,珠海,440400,中南,文旅观光,VP_440400_034,VP_440400_038,29.95,120,150,51,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_026,珠海,440400,中南,文旅观光,VP_440400_002,VP_440400_032,24.72,80,100,3,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_027,珠海,440400,中南,电力巡检,VP_440400_003,VP_440400_013,40.33,60,80,7,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_028,珠海,440400,中南,园区低空运营,VP_440400_029,VP_440400_014,48.36,100,60,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_029,珠海,440400,中南,城市治理巡检,VP_440400_033,VP_440400_030,29.69,80,150,4,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_030,珠海,440400,中南,文旅观光,VP_440400_037,VP_440400_015,37.91,120,100,35,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_031,珠海,440400,中南,医疗物资运输,VP_440400_006,VP_440400_029,53.39,150,150,7,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_032,珠海,440400,中南,文旅观光,VP_440400_015,VP_440400_045,54.92,120,150,7,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_033,珠海,440400,中南,应急救援,VP_440400_013,VP_440400_033,33.71,80,120,8,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_034,珠海,440400,中南,园区低空运营,VP_440400_011,VP_440400_015,53.99,120,100,43,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_035,珠海,440400,中南,低空物流配送,VP_440400_043,VP_440400_014,34.15,80,150,12,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_036,珠海,440400,中南,电力巡检,VP_440400_010,VP_440400_017,34.7,80,150,10,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_037,珠海,440400,中南,园区低空运营,VP_440400_038,VP_440400_021,10.83,100,100,4,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_038,珠海,440400,中南,交通巡查,VP_440400_034,VP_440400_015,35.19,100,100,22,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_039,珠海,440400,中南,文旅观光,VP_440400_038,VP_440400_017,13.37,80,120,34,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_040,珠海,440400,中南,文旅观光,VP_440400_004,VP_440400_011,13.48,100,100,7,暂停,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_041,珠海,440400,中南,城市治理巡检,VP_440400_014,VP_440400_015,51.33,60,120,23,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_042,珠海,440400,中南,低空物流配送,VP_440400_044,VP_440400_002,5.82,150,80,14,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_043,珠海,440400,中南,文旅观光,VP_440400_041,VP_440400_035,69.01,60,60,3,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_044,珠海,440400,中南,交通巡查,VP_440400_014,VP_440400_028,19.51,100,100,8,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_045,珠海,440400,中南,电力巡检,VP_440400_020,VP_440400_030,7.48,60,60,20,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_046,珠海,440400,中南,应急救援,VP_440400_016,VP_440400_025,35.91,100,150,24,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_047,珠海,440400,中南,应急救援,VP_440400_031,VP_440400_029,69.04,80,80,7,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_048,珠海,440400,中南,园区低空运营,VP_440400_033,VP_440400_036,48.09,60,100,36,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_049,珠海,440400,中南,城市治理巡检,VP_440400_011,VP_440400_018,56.58,60,120,12,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_050,珠海,440400,中南,医疗物资运输,VP_440400_021,VP_440400_015,54.02,80,100,23,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_051,珠海,440400,中南,电力巡检,VP_440400_029,VP_440400_005,44.65,80,100,26,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_052,珠海,440400,中南,低空物流配送,VP_440400_019,VP_440400_027,15.92,60,150,21,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_053,珠海,440400,中南,电力巡检,VP_440400_011,VP_440400_023,44.12,150,120,11,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_054,珠海,440400,中南,应急救援,VP_440400_017,VP_440400_020,16.69,60,150,25,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_055,珠海,440400,中南,医疗物资运输,VP_440400_034,VP_440400_018,20.9,60,100,34,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_056,珠海,440400,中南,医疗物资运输,VP_440400_041,VP_440400_019,29.7,120,60,6,暂停,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_057,珠海,440400,中南,交通巡查,VP_440400_032,VP_440400_036,64.21,80,80,18,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_058,珠海,440400,中南,电力巡检,VP_440400_012,VP_440400_019,4.56,80,60,31,规划,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_059,珠海,440400,中南,文旅观光,VP_440400_007,VP_440400_013,54.13,100,100,2,规划,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_440400_060,珠海,440400,中南,交通巡查,VP_440400_030,VP_440400_020,6.54,60,60,15,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_001,苏州,320500,华东,低空物流配送,VP_320500_011,VP_320500_018,39.46,120,120,12,试运行,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_002,苏州,320500,华东,城市治理巡检,VP_320500_003,VP_320500_009,22.39,120,100,1,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_003,苏州,320500,华东,园区低空运营,VP_320500_018,VP_320500_035,35.91,120,80,8,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_004,苏州,320500,华东,医疗物资运输,VP_320500_012,VP_320500_027,24.05,80,100,6,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_005,苏州,320500,华东,城市治理巡检,VP_320500_025,VP_320500_007,43.05,80,120,2,规划,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_006,苏州,320500,华东,文旅观光,VP_320500_029,VP_320500_020,28.03,80,120,19,运营,普通监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_007,苏州,320500,华东,城市治理巡检,VP_320500_044,VP_320500_004,40.24,60,100,16,规划,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_008,苏州,320500,华东,交通巡查,VP_320500_045,VP_320500_028,46.86,120,150,9,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_009,苏州,320500,华东,文旅观光,VP_320500_041,VP_320500_033,23.28,150,100,13,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_010,苏州,320500,华东,应急救援,VP_320500_016,VP_320500_022,29.61,100,120,6,试运行,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_011,苏州,320500,华东,应急救援,VP_320500_015,VP_320500_034,40.01,100,120,12,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_012,苏州,320500,华东,应急救援,VP_320500_013,VP_320500_019,30.71,60,150,4,试运行,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_013,苏州,320500,华东,应急救援,VP_320500_007,VP_320500_023,17.68,100,60,24,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_014,苏州,320500,华东,医疗物资运输,VP_320500_035,VP_320500_033,28.26,60,80,10,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_015,苏州,320500,华东,园区低空运营,VP_320500_039,VP_320500_036,11.63,60,120,25,试运行,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_016,苏州,320500,华东,园区低空运营,VP_320500_030,VP_320500_001,28.13,150,150,14,运营,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_017,苏州,320500,华东,电力巡检,VP_320500_021,VP_320500_033,35.94,150,60,3,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_018,苏州,320500,华东,电力巡检,VP_320500_014,VP_320500_016,18.89,100,80,23,运营,重点监控,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_019,苏州,320500,华东,文旅观光,VP_320500_027,VP_320500_003,34.39,100,150,17,运营,禁夜航,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
RT_320500_020,苏州,320500,华东,文旅观光,VP_320500_014,VP_320500_001,13.6,150,150,35,暂停,需审批,simulated_demo_sample,由模拟起降点组合生成，非真实航线。
