field_id,module,layer,table_name,field_name_en,field_name_cn,data_type,unit,recommended_update_frequency,sensitivity_level,quality_rule,source_basis,data_nature,platform_use,required_for_mvp
FD0196,气象环境,数据层/平台层,t_weather_micro,timestamp,时间戳,datetime,,秒级/分钟级,中,UTC+8/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0197,气象环境,数据层/平台层,t_weather_micro,lat,纬度,float,,秒级,中,-90到90,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0198,气象环境,数据层/平台层,t_weather_micro,lon,经度,float,,秒级,中,-180到180,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0199,气象环境,数据层/平台层,t_weather_micro,weather_micro_altitude_m,飞行高度,float,m,秒级,中,0到1000m/按场景校验,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0200,气象环境,数据层/平台层,t_weather_micro,weather_micro_speed_mps,地速,float,m/s,秒级,中,不得为负,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0201,气象环境,数据层/平台层,t_weather_micro,weather_micro_heading_deg,航向角,float,,秒级,中,0到360,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0202,气象环境,数据层/平台层,t_weather_micro,weather_micro_battery_pct,电量百分比,float,%,秒级,中,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0203,气象环境,数据层/平台层,t_weather_micro,weather_micro_signal_quality,通信质量,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0204,气象环境,数据层/平台层,t_weather_micro,weather_micro_risk_score,风险评分,float,,分钟级,高,0到100,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0205,气象环境,数据层/平台层,t_weather_micro,weather_micro_risk_level,风险等级,category,,分钟级,高,低/中/高/严重,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0206,气象环境,数据层/平台层,t_weather_micro,weather_micro_approval_status,审批状态,category,,按事件,中,待审/通过/驳回/撤销,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0207,气象环境,数据层/平台层,t_weather_micro,weather_micro_remote_id_valid,远程识别有效,boolean,,秒级,高,true/false,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0208,气象环境,数据层/平台层,t_weather_micro,weather_micro_geofence_status,电子围栏状态,category,,秒级,高,正常/临近/越界,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0209,气象环境,数据层/平台层,t_weather_micro,weather_micro_sensor_type,感知设备类型,category,,分钟级,中,雷达/光电/射频/ADS-B/北斗/5G-A,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0210,气象环境,数据层/平台层,t_weather_micro,weather_micro_confidence,识别置信度,float,,秒级,中,0到1,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0211,气象环境,数据层/平台层,t_weather_micro,weather_micro_weather_risk,气象风险,category,,分钟级,中,正常/风雨/低能见度/雷暴,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0212,气象环境,数据层/平台层,t_weather_micro,weather_micro_disposal_status,处置状态,category,,按事件,高,待核查/处理中/已闭环,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0213,气象环境,数据层/平台层,t_weather_micro,weather_micro_owner_dept,责任部门,string,,按事件,中,公安/交通/应急/空管/城管等,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0214,气象环境,数据层/平台层,t_weather_micro,weather_micro_source_system,来源系统,string,,按事件,中,来源系统白名单,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0215,气象环境,数据层/平台层,t_weather_micro,weather_micro_quality_flag,数据质量标记,category,,按事件,中,valid/suspect/missing/duplicated,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0216,气象环境,数据层/平台层,t_weather_micro,source_url,来源链接,string/url,,按事件,低,公开数据需留源,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于气象环境的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0217,冲突检测与风险评分,数据层/平台层,t_conflict_risk,conflicrisk_record_id,记录ID,string/id,,按事件,低,主键唯一/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0218,冲突检测与风险评分,数据层/平台层,t_conflict_risk,conflicrisk_city_code,城市代码,string,,按事件,低,需匹配行政区划,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0219,冲突检测与风险评分,数据层/平台层,t_conflict_risk,conflicrisk_grid_id,空域网格ID,string/id,,分钟级/小时级,中,需匹配网格库,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0220,冲突检测与风险评分,数据层/平台层,t_conflict_risk,timestamp,时间戳,datetime,,秒级/分钟级,中,UTC+8/不可为空,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,Y
FD0221,冲突检测与风险评分,数据层/平台层,t_conflict_risk,lat,纬度,float,,秒级,中,-90到90,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0222,冲突检测与风险评分,数据层/平台层,t_conflict_risk,lon,经度,float,,秒级,中,-180到180,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0223,冲突检测与风险评分,数据层/平台层,t_conflict_risk,conflicrisk_altitude_m,飞行高度,float,m,秒级,中,0到1000m/按场景校验,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0224,冲突检测与风险评分,数据层/平台层,t_conflict_risk,conflicrisk_speed_mps,地速,float,m/s,秒级,中,不得为负,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,N
FD0225,冲突检测与风险评分,数据层/平台层,t_conflict_risk,conflicrisk_heading_deg,航向角,float,,秒级,中,0到360,结合民航无人机监管、低空飞行服务保障、城市低空平台建设需求抽象,schema_recommendation,用于冲突检测与风险评分的数据治理、运行监管、风险预警、统计分析或应急联动,N
